path,sheet,plate_type,plate_id,rep,frame,U,V,W,phi,time,position,load,moment,angle
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,183,-0.0149712765062,-0.013201648495,0.00763287988957,-9.66880661604e-4,157.4001,2.5979,28.5009,1.3680432,3.0979920867333894
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,184,0.00729313203268,0.00772225157676,-8.21949688787e-4,5.06665292816e-4,157.6001,2.8016,34.6082,1.6611935999999998,3.340373922604518
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,185,0.0288435412865,0.030107777529,0.00770962435911,0.00202136372728,157.8001,3.0054,40.7156,1.9543488000000002,3.582755024358832
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,186,0.0530873877732,0.05368630865,-0.0104722207455,0.0036612348631,158.0002,3.2092,47.8408,2.2963584,3.8250077945967784
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,187,0.0748950159667,0.0794209753359,-0.0112823366408,0.00542691913372,158.1992,3.4129,54.966,2.638368,4.067004915168893
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,188,0.0975914281352,0.107723203439,-0.00712516962238,0.00730851689954,158.4002,3.6167,62.0912,2.9803775999999997,4.308975467879818
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,189,0.123461693623,0.133343507879,-0.0079910979716500009,0.00896362856178,158.5992,3.8204,70.2343,3.3712464,4.550673510718551
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,190,0.151464138866,0.167449567222,-0.00311229845484,0.0112961523578,158.7992,4.0242000000000004,79.3953,3.8109744,4.792327895509237
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,191,0.179006118131,0.200576660419,-0.00233907249065,0.0135092195246,158.9994,4.177,87.5385,4.201848,4.973397837573572
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,192,0.208050836564,0.23495140956,-0.00461684905014,0.0157021167872,159.1994,4.3808,96.6995,4.641576,5.214747902556906
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,193,0.238220084557,0.269338781896,-0.0183762147361,0.0179921625256,159.39940000000001,4.4317,94.6637,4.5438576,5.2749975925949295
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,194,0.202670965246,0.231931679049,-3.14214206086e-4,0.0154253163583,159.5994,4.177,82.449,3.9575519999999997,4.973397837573572
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,195,0.1714391378,0.192856408558,-0.004587022315,0.0128858509032,159.7994,3.9732,71.2522,3.4201056,4.7318707040619055
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,196,0.140578348092,0.156432611182,-0.0104501822927,0.010462958672,159.9995,3.8204,62.0912,2.9803775999999997,4.550673510718551
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,197,0.111189330928,0.123282205362,-0.00139523979418,0.00820666163437,160.1995,3.6167,51.9123,2.4917903999999997,4.308975467879818
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,198,0.0876349571504,0.0936753590542,-0.00793799969803,0.00620953146809,160.3995,3.4129,43.7692,2.1009215999999995,4.067004915168893
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,199,0.0593307719713,0.0640841556321,-0.00769582907225,0.00424066518348,160.5995,3.2092,36.644,1.7589119999999998,3.8250077945967784
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,200,0.0339475501525,0.0357209085119,-0.0114311810803,0.00227558414305,160.7995,3.0054,29.5188,1.4169024,3.582755024358832
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,201,0.0171590363607,0.0146320670243,-0.00950235283419,9.13725828516e-4,160.9997,2.8016,24.4293,1.1726064,3.340373922604518
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,202,-0.00807389177345,-0.00917670675737,0.00340988940029,-7.07375201225e-4,161.1996,2.5979,19.3399,0.9283152,3.0979920867333894
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,203,-0.026205418031,-0.0265070152543,-0.00351020033706,-0.00192419715811,161.3996,2.3941,16.2862,0.7817376,2.855380139456848
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,204,-0.0381675284405,-0.0414732021378,-0.00171277306658,-0.00289716035753,161.5996,2.1904,13.2325,0.63516,2.6127847891508345
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,205,-0.0508643602952,-0.054643290436,-0.0020690836398,-0.00378765944104,161.7995,1.9866,11.1968,0.5374464,2.369976494704798
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,206,-0.056455998853,-0.0605265711385,0.00549001894787,-0.00417434845402,161.9996,1.9866,12.2147,0.5863056,2.369976494704798
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,207,-0.0550535413633,-0.0605528754378,-0.00248473672295,-0.00415124204377,162.1996,2.0376,12.2147,0.5863056,2.430746470876537
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,208,-0.0448198488325,-0.0481758412635,-0.0021327640857,-0.00334089380646,162.3996,2.2413,18.322,0.8794559999999999,2.67341297996823
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,209,-0.0265556086639,-0.0305328247333,-0.00612851841173,-0.00210935025212,162.5996,2.4451,23.4114,1.1237472,2.916102603748933
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,210,0.0103696242747,0.0121748503389,0.00456546225867,7.50721629868e-4,202.5994,2.9035,35.6261,1.7100528,3.461579979304776
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,211,0.0325440739183,0.034255315856,0.00132252268691,0.00229276139841,202.7995,3.0563,41.7334,2.0032032,3.6432711404508282
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,212,0.0557695015481,0.0579530702855,0.00295608865054,0.00396569826836,202.9995,3.2601,47.8408,2.2963584,3.885490523448301
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,213,0.0785665117988,0.0841841110469,0.00294858741376,0.00572656210831,203.1995,3.4639,55.9839,2.6872271999999997,4.127570891041961
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,214,0.103097859035,0.111338408125,4.80815321393e-4,0.00755360330406,203.3995,3.6167,64.127,3.0780959999999995,4.308975467879818
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,215,0.126866102023,0.142222103418,0.00313061429379,0.0096091929958,203.5995,3.8204,72.2701,3.4689647999999997,4.550673510718551
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,216,0.156115078514,0.17309262378,-0.00599388722759,0.0116906437631,203.7995,4.0242000000000004,80.4132,3.8598336,4.792327895509237
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,217,0.184293011498,0.206528916661,-5.30757910814e-4,0.0138947599825,203.9995,4.2789,89.5742,4.2995616,5.094095527068048
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,218,0.214465272466,0.241294946325,-0.00169684534381,0.0161440852588,204.1996,4.4826,97.7174,4.6904352,5.335235585979231
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,219,0.22994611824,0.263065723114,-0.0101816226318,0.0175340935392,204.3996,4.3808,90.5921,4.3484207999999995,5.214747902556906
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,220,0.194300770662,0.219879614974,-0.0120577755182,0.0146443147433,204.5996,4.1261,79.3953,3.8109744,4.913091572281079
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,221,0.164078474339,0.182210877244,-0.00766225720106,0.0121688931862,204.7995,3.9732,68.1986,3.2735328,4.7318707040619055
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,222,0.134736590087,0.146740884618,-0.0135109172705,0.00979378222684,204.9997,3.7695,59.0376,2.8338048,4.490293534683876
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,223,0.105397154822,0.114422652968,-0.00426100653893,0.00762120519128,205.1995,3.5657,48.8587,2.3452176,4.248437570630098
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,224,0.0780953021818,0.0840874173384,0.00102760423561,0.00559001551377,205.3996,3.362,40.7156,1.9543488000000002,4.006548617110974
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,225,0.0504894894058,0.056382045689,-0.0125968668788,0.0037060165885,205.5996,3.1582,35.6261,1.7100528,3.764397675471246
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,226,0.0291352172652,0.0318079653294,0.00187043441588,0.00204536045586,205.7996,2.9545,28.5009,1.3680432,3.52223090314795
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,227,0.00555076573265,0.0096375427797,0.032923169091,4.97062154816e-4,205.9996,2.7507,23.4114,1.1237472,3.2798190879855
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,228,-0.0114529388589,-0.0133424297888,0.0115970223039,-0.00103825815198,206.1996,2.5469,18.322,0.8794559999999999,3.0372896680434547
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,229,-0.0315632113182,-0.0326225866294,-0.00535162898948,-0.00232299918915,206.3997,2.3432,15.2683,0.7328784,2.7947703373379467
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,230,-0.0398610726146,-0.0468868841907,-0.00407369845198,-0.0032736793479,206.5996,2.1394,12.2147,0.5863056,2.5520316130716356
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,231,-0.0541369219703,-0.0587503416954,0.00514102010914,-0.00402763463391,206.7997,2.1394,13.2325,0.63516,2.5520316130716356
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,232,-0.0315694708108,-0.0426798622295,-0.0290817408455,-0.00291079787635,206.9997,2.2923,20.3578,0.9771744000000001,2.734154274763858
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,233,-0.0192130558732,-0.0226869282656,-0.0012465169948,-0.00161194939267,207.1996,2.496,25.4472,1.2214656,2.9766994681117436
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,234,-0.00177059210469,-0.00268624169678,0.00401493206051,-2.4398804051e-4,207.3997,2.7507,31.5546,1.5146208,3.2798190879855
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,235,0.0212411466545,0.0189333950218,-0.00589185042726,0.00125070244739,207.5997,2.9545,37.6619,1.8077712000000001,3.52223090314795
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,236,0.041237674678,0.042727350098,-0.00861550139655,0.0028993973438,207.7997,3.1073,43.7692,2.1009215999999995,3.7038979861050967
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,237,0.0622935253441,0.0676741886541,-0.00148460225613,0.00460422419526,207.9997,3.311,49.8766,2.3940768,3.9459645807370802
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,238,0.0882518659591,0.0935146000579,-0.0093498784822,0.00636493297919,208.1997,3.5657,58.0197,2.7849456,4.248437570630098
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,239,0.113370763236,0.122616251882,-0.00116198322084,0.00831507711892,208.3996,3.7185,66.1628,3.1758144,4.429784908984669
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,240,0.139841509297,0.151259522199,-0.00995010502888,0.0102569155432,208.5997,3.9223,74.3059,3.5666831999999995,4.671521524308804
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,241,0.165110765613,0.18469509002,-0.00145790026957,0.0124348406006,208.7997,4.1261,83.4669,4.0064112,4.913091572281079
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,242,0.19256059649,0.219164447173,0.00365603194223,0.0146739274741,208.9998,4.3298,92.6279,4.446139199999999,5.154368242974619
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,243,0.223662959608,0.254135409174,-0.0151671573373,0.0169677102424,209.1997,4.5336,100.771,4.837008,5.395580063791076
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,244,0.219112047926,0.250280410738,-0.012069311765,0.0166183207919,209.3996,4.3298,87.5385,4.201848,5.154368242974619
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,245,0.182010474958,0.207259547063,-0.0151310460826,0.0137719830412,209.5998,4.1261,76.3417,3.6644016,4.913091572281079
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,246,0.153589852448,0.171878440355,0.00116650781201,0.0114229317497,209.7998,3.9223,65.1449,3.1269552000000003,4.671521524308804
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,247,0.123858909368,0.137243083874,0.00336669160568,0.00911023758205,209.9998,3.7185,55.9839,2.6872271999999997,4.429784908984669
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,248,0.0975714740588,0.106132114012,-0.00139920079973,0.00703875105644,210.1998,3.5148,47.8408,2.2963584,4.188008898394595
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,249,0.0681151529088,0.0768353195469,-0.00225826108646,0.00506438167251,210.3997,3.311,39.6977,1.9054896,3.9459645807370802
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,250,0.0433940061515,0.0492712298751,0.00791368887478,0.00320558611604,210.5999,3.1073,33.5903,1.6123344,3.7038979861050967
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,251,0.0259358605345,0.024856152834,0.00235073697695,0.0015616704523,210.7998,2.9035,27.483,1.319184,3.461579979304776
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,252,0.00165811767243,0.00155258844423,-8.92262075659e-4,-4.42863635485e-6,211,2.6998,22.3936,1.0748928,3.2192569173643917
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,253,-0.0186418882865,-0.018820544331,0.00412572979449,-0.00136179583435,211.1999,2.496,17.3041,0.8305967999999999,2.9766994681117436
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,254,-0.0313452778164,-0.0356769901823,-0.00155116043654,-0.00253366203029,211.3998,2.2923,14.2504,0.6840192,2.734154274763858
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,255,-0.0436023963664,-0.0491039957238,0.00664217501425,-0.00341506229138,211.5999,2.0885,12.2147,0.5863056,2.49139183468292
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,256,-0.056754760101,-0.0588304494066,-0.00839240633343,-0.00406480985418,211.7999,2.0885,11.1968,0.5374464,2.49139183468292
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,257,-0.053575368402,-0.0591268620062,-0.00599840877725,-0.00408214705806,211.9999,2.0885,12.2147,0.5863056,2.49139183468292
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,258,-0.0468131509904,-0.0491864579289,-7.03389508293e-4,-0.00340582493778,212.1998,2.2413,18.322,0.8794559999999999,2.67341297996823
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,259,-0.0317888939631,-0.0308759732687,-0.010233041475,-0.00216020479198,212.3998,2.4451,23.4114,1.1237472,2.916102603748933
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,260,-0.00373358422688,-0.00480146090022,-0.00160630980786,-3.90682869693e-4,251.7996,2.7507,30.5367,1.4657616,3.2798190879855
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,261,0.0152545955927,0.0167509600103,-9.7000309389e-4,0.00110993465933,251.9996,2.9035,35.6261,1.7100528,3.461579979304776
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,262,0.0367108257733,0.0394205168796,1.3289802004e-4,0.00266071461527,252.1997,3.1073,42.7513,2.0520623999999996,3.7038979861050967
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,263,0.0609329617582,0.064270369488,-4.49207929241e-4,0.00436756526132,252.3996,3.311,48.8587,2.3452176,3.9459645807370802
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,264,0.0845669493765,0.0891914180186,5.55390940163e-4,0.00603101849801,252.5997,3.5657,55.9839,2.6872271999999997,4.248437570630098
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,265,0.109134067095,0.11839300595,-0.00421708129962,0.00804048025135,252.7997,3.7185,65.1449,3.1269552000000003,4.429784908984669
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,266,0.135515025768,0.148786976443,-0.00692248602067,0.010087401502,252.9997,3.9223,73.288,3.5178239999999996,4.671521524308804
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/short plate.xlsx,Short Plate #4 2_data,short,4,1,267,0.161969545935,0.181283297556,-0.00579675312283,0.0122340160581,253.1997,4.1261,82.449,3.9575519999999997,4.913091572281079
